iter	RMSE
331	0.06293478251
332	0.06278095055
333	0.06265510956
334	0.06263299843
335	0.06250599214
336	0.06248501653
337	0.06235646753
338	0.06229356949
339	0.06220372017
340	0.06217812425
341	0.06215295638
342	0.06210902456
343	0.0620763582
344	0.06193111961
345	0.06181694583
346	0.06178038653
347	0.0616016149
348	0.06155871464
349	0.06145338275
350	0.06136477434
351	0.06129071261
352	0.06117345298
353	0.06107249568
354	0.06091874195
355	0.06087963106
356	0.06079805696
357	0.06067374168
358	0.06065250046
359	0.06061651279
360	0.06049490376
361	0.06039975419
362	0.06035035189
363	0.06032627998
364	0.06029641771
365	0.06024093721
366	0.06021690462
367	0.0601608296
368	0.06009719091
369	0.05993767241
370	0.05985103723
371	0.05979429574
372	0.05968296603
373	0.05957345088
374	0.05949714994
375	0.05947283142
376	0.05944449187
377	0.05941992769
378	0.05929540801
379	0.05927022508
380	0.05908536914
381	0.05889801427
382	0.05886369203
383	0.05881086683
384	0.05874621725
385	0.05872837741
386	0.05865041947
387	0.05862594924
388	0.05856233031
389	0.0585322497
390	0.05845421077
391	0.05833635085
392	0.05831173442
393	0.05820052885
394	0.05818774685
395	0.05815334688
396	0.05812936198
397	0.05810114744
398	0.05805219152
399	0.05797914839
400	0.05793167263
401	0.05791394981
402	0.05782652175
403	0.05778287087
404	0.05766341982
405	0.0576469944
406	0.05763310043
407	0.05751224007
408	0.05743802358
409	0.05732138426
410	0.05721641081
411	0.05719892197
412	0.05707298288
413	0.05698085466
414	0.05689834474
415	0.05688287227
416	0.05680808353
417	0.0566405092
418	0.05655886007
419	0.05654782387
420	0.0564275571
421	0.05636455627
422	0.05617729204
423	0.05599020473
424	0.05591264374
425	0.05576436574
426	0.05573497619
427	0.0557163063
428	0.05560860121
429	0.05552138219
430	0.05540852872
431	0.05530595238
432	0.05529293631
433	0.05519748157
434	0.05514193687
435	0.05508569959
436	0.05489179468
437	0.05486931884
438	0.05482124694
439	0.05473880629
440	0.05460461648
441	0.05450896025
442	0.0544351831
443	0.05431129578
444	0.05429136827
445	0.05426076954
446	0.05417510655
447	0.05405648536
448	0.05396548505
449	0.05386574863
450	0.05385294643
451	0.05384021206
452	0.05370599538
453	0.05356456231
454	0.05349263679
455	0.0534505751
456	0.05342972192
457	0.05334713139
458	0.05325400857
459	0.05314994416
460	0.05305515091
461	0.05304362425
462	0.0529428657
463	0.05290515139
464	0.05281976348
465	0.05277733225
466	0.05273425744
467	0.05272243785
468	0.0525748729
469	0.05249631565
470	0.05243959392
471	0.05242432961
472	0.05237668917
473	0.05233661534
474	0.05225624026
475	0.05221624475
476	0.05208696525
477	0.05203745494
478	0.05202833657
479	0.05201973446
480	0.05195175217
481	0.05190280324
482	0.05187113984
483	0.05185484602
484	0.05176649498
485	0.05172524075
486	0.05164224008
487	0.05157251523
488	0.05151601633
489	0.05149937285
490	0.05148775557
491	0.05137915339
492	0.05136815382
493	0.05131954452
494	0.0512449666
495	0.05122656924
496	0.05115355701
497	0.05113836416
498	0.05108401004
499	0.05100583678
500	0.05096850034
501	0.05094425958
502	0.05093242229
503	0.05082583323
504	0.05076085788
505	0.05075014694
506	0.05068111518
507	0.0505761934
508	0.05049272981
509	0.05048244048
510	0.05035833032
511	0.05028056082
512	0.05025825577
513	0.05019108974
514	0.05014276287
515	0.05008052592
516	0.05004812665
517	0.0500340096
518	0.04999572735
519	0.04989612093
520	0.04983495553
521	0.04971148617
522	0.04964628155
523	0.04952859656
524	0.04945545013
525	0.04942801499
526	0.04931323185
527	0.04930520023
528	0.04928981698
529	0.04923074839
530	0.04921487163
531	0.04920529882
532	0.04909331165
533	0.0490852921
534	0.04903088246
535	0.04895743176
536	0.04894737812
537	0.04893695714
538	0.04890944646
539	0.04885579148
540	0.0488176171
541	0.04873866901
542	0.04860589663
543	0.04853152257
544	0.04845016551
545	0.04842052764
546	0.04841278445
547	0.04833101555
548	0.04832241899
549	0.04821164496
550	0.04814221321
551	0.04812950095
552	0.04803095741
553	0.04796113953
554	0.04789907501
555	0.04781614394
556	0.04779371636
557	0.04770234905
558	0.04762530711
559	0.04752721349
560	0.047519749
561	0.0475044763
562	0.047423041
563	0.04736133957
564	0.04729327649
565	0.0472308951
566	0.04718217162
567	0.04714464883
568	0.04701692438
569	0.04700981838
570	0.04696834806
571	0.04694772079
572	0.04692251521
573	0.0467969055
574	0.04670593249
575	0.04667004311
576	0.04658598825
577	0.04650295232
578	0.04643397797
579	0.04629420577
580	0.04627610891
581	0.04624189635
582	0.04616886843
583	0.04613736157
584	0.04612220545
585	0.0460314026
586	0.04598389898
587	0.04597806388
588	0.04595037575
589	0.04584890202
590	0.04576795896
591	0.04574382364
592	0.04564773969
593	0.04562511564
594	0.04550325418
595	0.04547333766
596	0.04544316277
597	0.04538299236
598	0.04533826269
599	0.04533078034
600	0.04532432369
601	0.04522175678
602	0.04517161048
603	0.04515868756
604	0.04507100404
605	0.0450409997
606	0.04498055373
607	0.04490327827
608	0.04489802384
609	0.04484574927
610	0.04472037413
611	0.04471480724
612	0.04468153407
613	0.04458394169
614	0.04456262738
615	0.04445725178
616	0.04436168249
617	0.04431019404
618	0.04427122074
619	0.0441849329
620	0.04414225652
621	0.04409920402
622	0.04404058797
623	0.04397542677
624	0.043969572
625	0.0439572293
626	0.04393301156
627	0.04384179848
628	0.04382400428
629	0.0437453811
630	0.04365342353
631	0.04360353224
632	0.04354168471
633	0.04352473093
634	0.04346288644
635	0.04340028453
636	0.04333108218
637	0.04330866664
638	0.04323436478
639	0.04320664658
640	0.04317824662
641	0.04312025917
642	0.04309267225
643	0.04305066026
644	0.04303380469
645	0.04302662777
646	0.04300739933
647	0.04299525408
648	0.04287761054
649	0.04280098375
650	0.04267593339
651	0.0426651578
652	0.04261164582
653	0.04257854767
654	0.04257185709
655	0.04247496654
656	0.04237540414
657	0.04234578848
658	0.04225871905
659	0.04221579823
660	0.0421450241
661	0.04211366013
662	0.04202384063
663	0.04197275916
664	0.04196667625
665	0.04190668234
666	0.04189318998
667	0.04180448945
668	0.04175935973
669	0.0417084643
670	0.04164012176
671	0.0415902443
672	0.04155612397
673	0.04151860919
674	0.04150096016
675	0.04148320405
676	0.04147344393
677	0.04146774551
678	0.04138315084
679	0.04137139308
680	0.04130757425
681	0.04123116769
682	0.04115610766
683	0.04114765826
684	0.04112171168
685	0.04105258539
686	0.04102364158
687	0.0409943737
688	0.04088403003
689	0.04086354674
690	0.04081357168
691	0.04077348974
692	0.04073475421
693	0.04072244456
694	0.0406990243
695	0.04064507723
696	0.04055996479
697	0.04052815424
698	0.04051589068
699	0.04045445791
700	0.0404320647
701	0.04036291515
702	0.04032716979
703	0.04024156459
704	0.04018494131
705	0.04017559281
706	0.04009519517
707	0.04002680391
708	0.04001975435
709	0.03995483825
710	0.03994813646
711	0.03991005041
712	0.03982060901
713	0.03976378747
714	0.03971864522
715	0.03964986751
716	0.03959560478
717	0.03954577828
718	0.03948794279
719	0.03944628987
720	0.03943990333
721	0.03940257401
722	0.03939276125
723	0.03938535907
724	0.03932396013
725	0.03928787826
726	0.03922574732
727	0.0391843851
728	0.03913457125
729	0.03910649705
730	0.03908724297
731	0.03905798802
732	0.0389872549
733	0.03896300932
734	0.03895049574
735	0.03894324925
736	0.03888100148
737	0.03883804093
738	0.0387967497
739	0.03876093396
740	0.03872116022
741	0.03867149876
742	0.0386229709
743	0.03859798691
744	0.03854196087
745	0.03852880225
746	0.03849184058
747	0.03846944803
748	0.03837807952
749	0.03830287307
750	0.03823184145
751	0.03818177202
752	0.03812223377
753	0.03809294665
754	0.03803226643
755	0.03799696845
756	0.03795120287
757	0.03788362042
758	0.03785844556
759	0.0377878126
760	0.03774644328
761	0.03769152614
762	0.03768380675
763	0.03768028523
764	0.03763521407
765	0.03762584075
766	0.03757659055
767	0.03752902837
768	0.03750960697
769	0.03745584043
770	0.03742132865
771	0.03738483823
772	0.03737875575
773	0.0372908791
774	0.0372609803
775	0.0371584274
776	0.03711752234
777	0.03709434115
778	0.03702325179
779	0.03694811548
780	0.03694068163
781	0.03690082478
782	0.0368254426
783	0.0367737208
784	0.03676341112
785	0.0367347254
786	0.03666549612
787	0.03662199097
788	0.0365948885
789	0.03654125167
790	0.03650574215
791	0.03647284594
792	0.03642812265
793	0.03638592181
794	0.03637831769
795	0.03637214133
796	0.0363331645
797	0.03627824419
798	0.0362508139
799	0.03619726027
800	0.03611459245
801	0.03606540266
802	0.03601971434
803	0.03598033487
804	0.03594528406
805	0.03586965339
806	0.03584054781
807	0.03580126792
808	0.03575314349
809	0.03567053824
810	0.03563059406
811	0.03559282354
812	0.03558658898
813	0.0355298397
814	0.03549495423
815	0.03543366797
816	0.03537406059
817	0.03536378581
818	0.03529690048
819	0.03526641654
820	0.03520172604
821	0.03518466314
822	0.0351783643
823	0.03513748071
824	0.03506992615
825	0.03499340223
826	0.03494983393
827	0.03494334372
828	0.03485869262
829	0.03482139088
830	0.0348130024
831	0.03473608951
832	0.03471395348
833	0.03467590401
834	0.03461787918
835	0.03461195434
836	0.03455050859
837	0.03449884703
838	0.03446255744
839	0.03439216917
840	0.03435152609
841	0.03429758928
842	0.03423520012
843	0.03422926109
844	0.03419371036
845	0.03415992134
846	0.03407701819
847	0.03404658309
848	0.03404102785
849	0.03399916203
850	0.03397022156
851	0.0339049602
852	0.03389374439
853	0.0338301669
854	0.03381990188
855	0.03375636723
856	0.03369245044
857	0.03365010627
858	0.03358774361
859	0.03353349379
860	0.03352484817
861	0.0334478666
862	0.03341068972
863	0.03339552278
864	0.03333228305
865	0.03327930626
866	0.03327192608
867	0.0332476788
868	0.03317161045
869	0.03315776401
870	0.03314625361
871	0.03313872951
872	0.03309998714
873	0.033083873
874	0.03301673008
875	0.03295292508
876	0.03294700271
877	0.03292327695
878	0.03287771865
879	0.03280151875
880	0.03275484529
881	0.03273506969
882	0.03265584243
883	0.03260619854
884	0.03256145051
885	0.03248897413
886	0.03248120137
887	0.03247334331
888	0.03243036215
889	0.03241822205
890	0.0323703217
891	0.03235741246
892	0.03228202638
893	0.03225416044
894	0.03224829609
895	0.03224404022
896	0.03221031914
897	0.03216341083
898	0.03215672801
899	0.03211187472
900	0.03205777205
901	0.03197495999
902	0.03192436853
903	0.03188005842
904	0.03183435113
905	0.03180988541
906	0.0317883067
907	0.03178125142
908	0.03174756297
909	0.03174118088
910	0.03173575726
911	0.03172795929
912	0.03164730419
913	0.03160422201
914	0.03155186429
915	0.03151342412
916	0.03144128613
917	0.03140483315
918	0.03138506953
919	0.03136131073
920	0.03134050511
921	0.0313267891
922	0.03127697269
923	0.03127041741
924	0.03126427793
925	0.03124986762
926	0.03118995085
927	0.03117664963
928	0.03116369202
929	0.03115567766
930	0.03111491911
931	0.03109383924
932	0.03108843772
933	0.03107154802
934	0.03104760891
935	0.03102047809
936	0.03098102391
937	0.03093123675
938	0.03090110888
939	0.03086680672
940	0.03082204131
941	0.03075402465
942	0.03071999924
943	0.03070629945
944	0.03070054066
945	0.03069672804
946	0.03069248442
947	0.03065707407
948	0.03059292861
949	0.03056810842
950	0.03056318062
951	0.03049722027
952	0.03044313674
953	0.03041610926
954	0.03040995187
955	0.03040414254
956	0.03039774768
957	0.03037446277
958	0.03035834684
959	0.03034656402
960	0.03028487381
961	0.03024483206
962	0.03022331383
963	0.0301607399
964	0.03010106155
965	0.03009168605
966	0.03008704535
967	0.0300501876
968	0.03001878324
969	0.02998942571
970	0.02998139563
971	0.02993037937
972	0.02991774479
973	0.02989760512
974	0.02986702207
975	0.02984261546
976	0.02982463885
977	0.02978839399
978	0.02976418046
979	0.02973228128
980	0.02969573218
981	0.02962850309
982	0.02961760028
983	0.02958185425
984	0.02957625529
985	0.02955556418
986	0.02955107837
987	0.02954522937
988	0.02950778406
989	0.02944456343
990	0.02942588367
991	0.02938528261
992	0.02935448884
993	0.02932266773
994	0.02928141672
995	0.02920415095
996	0.02919826772
997	0.02914625212
998	0.02911913946
999	0.02908453104
